GTRD_CELL_TYPE_ID	GTRD_CELL_TYPE_NAME	BAD_GROUP_NAME_agg	cellosaurus_id	species	cell_ontology_id	exp_factor_ontology_id	uberon_id	source	source_id	cell_type_id	brenda_id	other_id
2723	7250 (Fibroblast cell line)	7250__Fibroblast_cell_line_		Homo sapiens				cell line	CL:0000010			NULL
2724	WIBR3 (embryonic stem cell)	WIBR3__embryonic_stem_cell_	CVCL_9767	Homo sapiens				cell line	CL:0000010	CVCL_9767		NULL
2725	BL-2 (Burkitt lymphoma)	BL-2__Burkitt_lymphoma_	CVCL_1966	Homo sapiens		EFO:0005475		cell line	CL:0000010	CVCL_1966	BTO:0002748	NULL
2726	iPSC derived NPC	iPSC_derived_NPC		Homo sapiens				stem cell	CL:0000034			NULL
2727	naive CD8+ T cells	naive_CD8+_T_cells		Homo sapiens	CL:0000900			immune system	UBERON:0002405	CL:0000900		NULL
2728	memory CD8+ T cells	memory_CD8+_T_cells		Homo sapiens				immune system	UBERON:0002405	CL:0000909		NULL
2729	THRS (tyrosine hydroxylase reporter stem cell line) derived to dopaminergic neurons	THRS__tyrosine_hydroxylase_reporter_stem_cell_line__derived_to_dopaminergic_neurons		Homo sapiens				cell line	CL:0000010			NULL
2731	B-LCL (B-lymphoblastoid cell line)	B-LCL__B-lymphoblastoid_cell_line_		Homo sapiens				cell line	CL:0000010			NULL
2732	normal breast	normal_breast		Homo sapiens			UBERON:0000310	breast	UBERON:0000310	UBERON:0000310	BTO:0000149	NULL
2733	SCC9 (tongue squamous cell carcinoma)	SCC9__tongue_squamous_cell_carcinoma_	CVCL_1685	Homo sapiens				cell line	CL:0000010	CVCL_1685		NULL
2734	Akata-Zta (cell line infected by Epstein-Barr virus)	Akata-Zta__cell_line_infected_by_Epstein-Barr_virus_		Homo sapiens				cell line	CL:0000010			NULL
2735	Lu130 (Small cell lung carcinoma)	Lu130__Small_cell_lung_carcinoma_	CVCL_6862	Homo sapiens		EFO:0003142		cell line	CL:0000010	CVCL_6862		NULL
1552	tongue	tongue		Homo sapiens			UBERON:0001723	tongue	UBERON:0001723	UBERON:0001723	BTO:0001385	NULL
2991	MCF7L-P(immortalized breast epithelial cell line)	MCF7L-P_immortalized_breast_epithelial_cell_line_		Homo sapiens				cell line	CL:0000010			NULL
2992	MCF7L-TamR(immortalized breast epithelial, tamoxifen resistant cell line)	MCF7L-TamR_immortalized_breast_epithelial__tamoxifen_resistant_cell_line_		Homo sapiens				cell line	CL:0000010			NULL
2993	monocytes from periferal blood	monocytes_from_periferal_blood		Homo sapiens				blood	UBERON:0000178	CL:0000576		NULL
2994	definitive endoderm from HUES8	definitive_endoderm_from_HUES8		Homo sapiens				cell line	CL:0000010	UBERON:0000925		NULL
2995	proliferating adipose stem cells (ASC)	proliferating_adipose_stem_cells__ASC_		Homo sapiens				stem cell	CL:0000034	BTO:0005198		NULL
2996	adipose stem cells	adipose_stem_cells		Homo sapiens				stem cell	CL:0000034	BTO:0005198		NULL
2997	TOV-21G (Ovarian clear cell adenocarcinoma)	TOV-21G__Ovarian_clear_cell_adenocarcinoma_	CVCL_3613	Homo sapiens				cell line	CL:0000010			NULL
2998	resistant clone 3 TOV21G (Ovarian clear cell adenocarcinoma)	resistant_clone_3_TOV21G__Ovarian_clear_cell_adenocarcinoma_		Homo sapiens				cell line	CL:0000010			NULL
2999	foreskin fibroblast	foreskin_fibroblast		Homo sapiens				skin	UBERON:0002199	CL:1001608		NULL
3000	LPS141 (Dedifferentiated liposarcoma)	LPS141__Dedifferentiated_liposarcoma_	CVCL_M823	Homo sapiens				cell line	CL:0000010			NULL
3001	MLS 402-91 (Myxoid liposarcoma)	MLS_402-91__Myxoid_liposarcoma_	CVCL_S813	Homo sapiens				cell line	CL:0000010			NULL
3003	hSPC CD34+CD38-/lowCD90+	hSPC_CD34+CD38-_lowCD90+		Homo sapiens				hematopoietic system	UBERON:0002390			NULL
3002	erythroblasts CD34-CD71+CD235a+	erythroblasts_CD34-CD71+CD235a+		Homo sapiens				hematopoietic system	UBERON:0002390	CL:0000765		NULL
3004	hematopoietic stem-progenitor cells	hematopoietic_stem-progenitor_cells		Homo sapiens				stem cell	CL:0000034	CL:0000037		NULL
3005	myeloid cell	myeloid_cell		Homo sapiens				hematopoietic system	UBERON:0002390	CL:0000763		NULL
3006	SH-EP (Neuroblastoma, Derived from metastatic site: Bone marrow)	SH-EP__Neuroblastoma__Derived_from_metastatic_site__Bone_marrow_	CVCL_0524	Homo sapiens				cell line	CL:0000010			NULL
3007	SH-EP-NMYCER	SH-EP-NMYCER		Homo sapiens				cell line	CL:0000010			NULL
3008	cord blood CD34 cells	cord_blood_CD34_cells		Homo sapiens				umbilical cord blood	UBERON:0012168	BTO:0004054		NULL
3009	MDA-MB-231p27CK-DD (breast cancer cells, phosphimimetic p27 cell line)	MDA-MB-231p27CK-DD__breast_cancer_cells__phosphimimetic_p27_cell_line_		Homo sapiens				cell line	CL:0000010			NULL
3010	MDA-MB-231-1833 (breast cancer cells, bone-tropic metastatic line)	MDA-MB-231-1833__breast_cancer_cells__bone-tropic_metastatic_line_		Homo sapiens				cell line	CL:0000010			NULL
3011	CRC107 (colorectal cancer metastatic stem cells)	CRC107__colorectal_cancer_metastatic_stem_cells_		Homo sapiens				cell line	CL:0000010			NULL
3012	CRC121 (colorectal cancer metastatic stem cells)	CRC121__colorectal_cancer_metastatic_stem_cells_		Homo sapiens				cell line	CL:0000010			NULL
3014	naive IgD+ B cells	naive_IgD+_B_cells		Homo sapiens				immune system	UBERON:0002405	CL:0000788		NULL
3015	germinal center CD77+ B cells	germinal_center_CD77+_B_cells		Homo sapiens				embryonic cell	CL:0002321	CL:0000788		NULL
3021	duodenal cells	duodenal_cells		Homo sapiens			UBERON:0002114	duodenum	UBERON:0002114	UBERON:0002114		NULL
3019	Wnt+Fgf-specified intestinal culture cells	Wnt+Fgf-specified_intestinal_culture_cells		Homo sapiens				intestine	UBERON:0000160			NULL
3020	naive endoderm	naive_endoderm		Homo sapiens				embryonic cell	CL:0002321	UBERON:0000925		NULL
3022	786-M1A (Renal cell carcinoma)	786-M1A__Renal_cell_carcinoma_	CVCL_VR30	Homo sapiens				cell line	CL:0000010			NULL
3026	HCC-1599(ductal breast carcinoma)	HCC-1599_ductal_breast_carcinoma_	CVCL_1256	Homo sapiens				cell line	CL:0000010			NULL
3027	BIN-67 (Ovarian small cell carcinoma, hypercalcemic type)	BIN-67__Ovarian_small_cell_carcinoma__hypercalcemic_type_	CVCL_S987	Homo sapiens				cell line	CL:0000010			NULL
3028	SCCOHT-1	SCCOHT-1		Homo sapiens				cell line	CL:0000010			NULL
3029	RH41(Alveolar rhabdomyosarcoma)	RH41_Alveolar_rhabdomyosarcoma_	CVCL_2176	Homo sapiens				cell line	CL:0000010			NULL
3030	cardiac myocyte nuclei	cardiac_myocyte_nuclei		Homo sapiens				heart	UBERON:0000948	CL:0000746		NULL
3031	SGC-7901(Gastric carcinoma)	SGC-7901_Gastric_carcinoma_	CVCL_0520	Homo sapiens				cell line	CL:0000010			NULL
3032	primary prostate epithelial cells	primary_prostate_epithelial_cells		Homo sapiens				prostate	UBERON:0002367	UBERON:0000428		NULL
3033	CD34+ iPSC-differentiated NSC	CD34+_iPSC-differentiated_NSC		Homo sapiens				stem cell	CL:0000034	CL:0000047		NULL
3034	embryonic stem cells differentiated to early epidemal cells	embryonic_stem_cells_differentiated_to_early_epidemal_cells		Homo sapiens				stem cell	CL:0000034			NULL
3035	697 (B acute lymphoblastic leukemia with t(1;19)(q23;p13.3) E2A-PBX1 (TCF3-PBX1))	697__B_acute_lymphoblastic_leukemia_with_t_1_19__q23_p13_3__E2A-PBX1__TCF3-PBX1__	CVCL_0079	Homo sapiens				cell line	CL:0000010			NULL
3036	neutrophils from periferal blood	neutrophils_from_periferal_blood		Homo sapiens				blood	UBERON:0000178	CL:0000775		NULL
3037	prostate cancer-derived fibroblasts	prostate_cancer-derived_fibroblasts		Homo sapiens				cancer	EFO:0000311	BTO:0000452		NULL
3038	ARP-1(Plasma cell myeloma)	ARP-1_Plasma_cell_myeloma_	CVCL_D523	Homo sapiens				cell line	CL:0000010			NULL
1511	RPMI8226 (Plasma cell myeloma)	RPMI8226__Plasma_cell_myeloma_	CVCL_0014	Homo sapiens		EFO:0002322		cell line	CL:0000010	CVCL_0014	BTO:0000726	NULL
3039	Hep 3B2.1-7 (HEP-3B, Hepatocellular carcinoma)	Hep_3B2_1-7__HEP-3B__Hepatocellular_carcinoma_	CVCL_0326	Homo sapiens				cell line	CL:0000010			NULL
3041	IMR90-derived myoblast	IMR90-derived_myoblast		Homo sapiens				cell line	CL:0000010	CL:0000056		NULL
3040	IMR90-derived myotube	IMR90-derived_myotube		Homo sapiens				cell line	CL:0000010	CL:0002372		NULL
3042	FaDu(Hypopharyngeal squamous cell carcinoma)	FaDu_Hypopharyngeal_squamous_cell_carcinoma_	CVCL_1218	Homo sapiens				cell line	CL:0000010			NULL
1564	pulmonary artery endothelial cell	pulmonary_artery_endothelial_cell		Homo sapiens	CL:1001568			vascular system	UBERON:0007798	CL:1001568	BTO:0001141	NULL
3043	somatic cells reprogrammed into pluripotent stem cells	somatic_cells_reprogrammed_into_pluripotent_stem_cells		Homo sapiens				other		CL:0002248		NULL
3078	embryonic stem cells derived definitive endoderm	embryonic_stem_cells_derived_definitive_endoderm		Homo sapiens				stem cell	CL:0000034	UBERON:0000925		NULL
3079	embryonic stem cells-derived foregut	embryonic_stem_cells-derived_foregut		Homo sapiens				stem cell	CL:0000034	UBERON:0001041		NULL
1625	naive B cell	naive_B_cell		Homo sapiens	CL:0000788			immune system	UBERON:0002405	CL:0000788		NULL
3081	A2B5+ iOPCs(H)(foreskin fibroblasts)	A2B5+_iOPCs_H__foreskin_fibroblasts_		Homo sapiens				cell line	CL:0000010	CL:1001608		NULL
3082	A2B5+ iOPCs(M)(foreskin fibroblasts)	A2B5+_iOPCs_M__foreskin_fibroblasts_		Homo sapiens				cell line	CL:0000010	CL:1001608		NULL
3369	SK-MEL-239 (Melanoma)	SK-MEL-239__Melanoma_	CVCL_6122	Homo sapiens				cell line	CL:0000010			NULL
3726	NHM1 (foreskin)	NHM1__foreskin_		Homo sapiens				cell line	CL:0000010			NULL
4218	human breast cancer cells from PDX mice	human_breast_cancer_cells_from_PDX_mice		Homo sapiens				cancer	EFO:0000311			NULL
4219	mice breast cancer cells from PDX mice	mice_breast_cancer_cells_from_PDX_mice		Homo sapiens				cancer	EFO:0000311			NULL
4220	HCCLM3 (hepatocellular carcinoma)	HCCLM3__hepatocellular_carcinoma_	CVCL_6832	Homo sapiens				cell line	CL:0000010			NULL
4222	colonic stem cells	colonic_stem_cells		Homo sapiens				colon	UBERON:0001155	CL:0000034		NULL
4223	embryoid bodies	embryoid_bodies		Homo sapiens				embryonic cell	CL:0002321	UBERON:0014374		NULL
4224	iPS-derived cells during chondrocyte differentiation	iPS-derived_cells_during_chondrocyte_differentiation		Homo sapiens				stem cell	CL:0000034	CL:0000138		NULL
4225	iPS-derived chondrocytes	iPS-derived_chondrocytes		Homo sapiens				stem cell	CL:0000034	CL:0000138		NULL
4226	SCC25 (Tongue squamous cell carcinoma)	SCC25__Tongue_squamous_cell_carcinoma_	CVCL_1682	Homo sapiens				cell line	CL:0000010			NULL
4232	MCF10DCIS cells	MCF10DCIS_cells		Homo sapiens				cell line	CL:0000010			NULL
4231	breast organoids from normal woman	breast_organoids_from_normal_woman		Homo sapiens				breast	UBERON:0000310			NULL
4233	TC-71(Ewing sarcoma cells)	TC-71_Ewing_sarcoma_cells_	CVCL_2213	Homo sapiens				cell line	CL:0000010			NULL
4235	T cells from peripheral blood	T_cells_from_peripheral_blood		Homo sapiens				blood	UBERON:0000178	CL:0000084		NULL
4236	T-ALL cells from peripheral blood	T-ALL_cells_from_peripheral_blood		Homo sapiens		EFO:0000209		blood	UBERON:0000178	BTO:0000731		NULL
4238	WA09 derived cardiac mesoderm	WA09_derived_cardiac_mesoderm		Homo sapiens				cell line	CL:0000010	UBERON:6005541		NULL
4239	WA09 derived cardiac progenitor cells	WA09_derived_cardiac_progenitor_cells		Homo sapiens				cell line	CL:0000010			NULL
4240	WA09 derived primitive cardiomyocite	WA09_derived_primitive_cardiomyocite		Homo sapiens				cell line	CL:0000010	CL:0002249		NULL
4241	WA09 derived ventricular cardiomyocyte	WA09_derived_ventricular_cardiomyocyte		Homo sapiens				cell line	CL:0000010	CL:2000046		NULL
4237	WA09 derived mesoderm	WA09_derived_mesoderm		Homo sapiens				cell line	CL:0000010	UBERON:0000926		NULL
4243	22Rv1 xenografts	22Rv1_xenografts		Homo sapiens		EFO:0003942		cell line	CL:0000010			NULL
4244	PM154 organoids	PM154_organoids		Homo sapiens				cell line	CL:0000010			NULL
4258	T HESCs (Telomerase immortalized cell line)	T_HESCs__Telomerase_immortalized_cell_line_	CVCL_C464	Homo sapiens				cell line	CL:0000010			NULL
4259	iPSC derived cardiomyocytes	iPSC_derived_cardiomyocytes		Homo sapiens				stem cell	CL:0000034	CL:0000746		NULL
4261	dermal skin	dermal_skin		Homo sapiens				skin	UBERON:0002199	UBERON:0002199		NULL
4262	monocyte-derived macrophages from peripheral blood	monocyte-derived_macrophages_from_peripheral_blood		Homo sapiens				blood	UBERON:0000178	CL:0000235		NULL
4263	SUM149PT (Inflammatory breast carcinoma)	SUM149PT__Inflammatory_breast_carcinoma_	CVCL_3422	Homo sapiens				cell line	CL:0000010			NULL
3363	primary epidermal keratinocytes	primary_epidermal_keratinocytes		Homo sapiens				skin	UBERON:0002199	CL:0000312		NULL
4264	BC-3 (Primary effusion lymphoma)	BC-3__Primary_effusion_lymphoma_	CVCL_1080	Homo sapiens				cell line	CL:0000010			NULL
4268	R204W (keratinocytes)	R204W__keratinocytes_		Homo sapiens				cell line	CL:0000010			NULL
4269	R304W (keratinocytes)	R304W__keratinocytes_		Homo sapiens				cell line	CL:0000010			NULL
4272	WA09 (H9) hESC-derived neurons	WA09__H9__hESC-derived_neurons		Homo sapiens				cell line	CL:0000010	CL:0000540		NULL
4273	Mel270 (Uveal melanoma)	Mel270__Uveal_melanoma_	CVCL_C302	Homo sapiens				cell line	CL:0000010			NULL
4274	LUHMES-derived neurons	LUHMES-derived_neurons		Homo sapiens				cell line	CL:0000010	CL:0000540		NULL
4278	CD4+ T cells from blood	CD4+_T_cells_from_blood		Homo sapiens				blood	UBERON:0000178	CL:0000624		NULL
451	skeletal muscle myotubes	skeletal_muscle_myotubes		Homo sapiens				muscular tissue	UBERON:0002385	CL:0008003		NULL
3383	primary T-helper 1 CD4+ cells	primary_T-helper_1_CD4+_cells		Homo sapiens				immune system	UBERON:0002405	CL:0000545		NULL
4289	CHP-134 (Neuroblastoma)	CHP-134__Neuroblastoma_	CVCL_1124	Homo sapiens				cell line	CL:0000010			NULL
4290	12Z (endometriotic epithelial cells)	12Z__endometriotic_epithelial_cells_	CVCL_0Q73	Homo sapiens				cell line	CL:0000010			NULL
4291	GMA24A1F (Keratinocytes cell)	GMA24A1F__Keratinocytes_cell_		Homo sapiens				cell line	CL:0000010			NULL
4295	FT282 (normal human fallopian tube tissue)	FT282__normal_human_fallopian_tube_tissue_		Homo sapiens				cell line	CL:0000010			NULL
4296	143B (Osteosarcoma)	143B__Osteosarcoma_	CVCL_2270	Homo sapiens				cell line	CL:0000010			NULL
1486	MG63 (Osteosarcoma )	MG63__Osteosarcoma__	CVCL_0426	Homo sapiens		EFO:0002234		cell line	CL:0000010	CVCL_0426	BTO:0001596	NULL
4297	iPS-derived dermal fibroblasts	iPS-derived_dermal_fibroblasts		Homo sapiens				stem cell	CL:0000034	CL:0002551		NULL
4298	ESO-26 (Gastroesophageal junction adenocarcinoma)	ESO-26__Gastroesophageal_junction_adenocarcinoma_	CVCL_2035	Homo sapiens				cell line	CL:0000010			NULL
4299	PNT1A (human post pubertal prostate normal)	PNT1A__human_post_pubertal_prostate_normal_	CVCL_2163	Homo sapiens				cell line	CL:0000010			NULL
4221	hTERT-HME1(Telomerase immortalized cell line)	hTERT-HME1_Telomerase_immortalized_cell_line_	CVCL_3383	Homo sapiens				cell line	CL:0000010			NULL
3642	NHEK (normal human epidermal keratinocytes)	NHEK__normal_human_epidermal_keratinocytes_		Homo sapiens				cell line	CL:0000010			NULL
3607	KMS-28BM (Plasma cell myeloma)	KMS-28BM__Plasma_cell_myeloma_	CVCL_2994	Homo sapiens				cell line	CL:0000010			NULL
4301	KMS-28PE (Plasma cell myeloma)	KMS-28PE__Plasma_cell_myeloma_	CVCL_2995	Homo sapiens				cell line	CL:0000010			NULL
4302	RL (Diffuse large B-cell lymphoma)	RL__Diffuse_large_B-cell_lymphoma_	CVCL_1660	Homo sapiens				cell line	CL:0000010			NULL
2616	BJ1-hTERT (Human fibroblast telomerase immortalized cell line)	BJ1-hTERT__Human_fibroblast_telomerase_immortalized_cell_line_	CVCL_6573	Homo sapiens				cell line	CL:0000010	CVCL_6573		NULL
4303	ME-180 (Human papillomavirus-related cervical squamous cell carcinoma)	ME-180__Human_papillomavirus-related_cervical_squamous_cell_carcinoma_	CVCL_1401	Homo sapiens				cell line	CL:0000010			NULL
4304	DKO-1 (Colon adenocarcinoma)	DKO-1__Colon_adenocarcinoma_	CVCL_9798	Homo sapiens				cell line	CL:0000010			NULL
4306	ocular melanoma cells	ocular_melanoma_cells		Homo sapiens		EFO:1000403		cancer	EFO:0000311	BTO:0000585		NULL
4307	body of pancreas	body_of_pancreas		Homo sapiens				pancreas	UBERON:0001264	UBERON:0001150		NULL
4491	ER+ breast tumor	ER+_breast_tumor		Homo sapiens		EFO:0000306		breast	UBERON:0000310	BTO:0000150		NULL
4492	normal mature luminal breast cells	normal_mature_luminal_breast_cells		Homo sapiens				breast	UBERON:0000310	CL:0002326		NULL
4496	PANC1 clonal cell line	PANC1_clonal_cell_line		Homo sapiens				cell line	CL:0000010			NULL
2329	CFPAC-1(pancreatic ductal adenocarcinoma)	CFPAC-1_pancreatic_ductal_adenocarcinoma_	CVCL_1119	Homo sapiens		EFO:0006551		cell line	CL:0000010	CVCL_1119	BTO:0004738	NULL
4497	CFPAC1 clonal cell line	CFPAC1_clonal_cell_line		Homo sapiens				cell line	CL:0000010			NULL
4498	EA.hy 926 (human umbilical vein endothelial cell line)	EA_hy_926__human_umbilical_vein_endothelial_cell_line_	CVCL_3901	Homo sapiens				cell line	CL:0000010			NULL
4500	HCC1937 (breast cancer)	HCC1937__breast_cancer_	CVCL_0290	Homo sapiens				cell line	CL:0000010			NULL
4501	mammary gland breast cancer cells derived from metastatic site pleural effusion	mammary_gland_breast_cancer_cells_derived_from_metastatic_site_pleural_effusion		Homo sapiens		EFO:0006852		cancer	EFO:0000311	BTO:0000150		NULL
3715	WA01 (H1-hESC) derived cardiomyocyte	WA01__H1-hESC__derived_cardiomyocyte		Homo sapiens				cell line	CL:0000010	CL:0000746		NULL
4502	2102EP (Embryonal carcinoma)	2102EP__Embryonal_carcinoma_	CVCL_C522	Homo sapiens				cell line	CL:0000010			NULL
4503	TCam-2 (Testicular seminoma)	TCam-2__Testicular_seminoma_	CVCL_T012	Homo sapiens				cell line	CL:0000010			NULL
4513	CAR-T cells	CAR-T_cells		Homo sapiens				immune system	UBERON:0002405	CL:0000084		NULL
4514	LK-2 (Squamous cell lung carcinoma)	LK-2__Squamous_cell_lung_carcinoma_	CVCL_1377	Homo sapiens				cell line	CL:0000010			NULL
4515	NCI-H520 (Squamous cell lung carcinoma)	NCI-H520__Squamous_cell_lung_carcinoma_	CVCL_1566	Homo sapiens				cell line	CL:0000010			NULL
4516	KNS62 (Squamous cell lung carcinoma)	KNS62__Squamous_cell_lung_carcinoma_	CVCL_1335	Homo sapiens				cell line	CL:0000010			NULL
4517	HCC2814 (Squamous cell lung carcinoma)	HCC2814__Squamous_cell_lung_carcinoma_	CVCL_V586	Homo sapiens				cell line	CL:0000010			NULL
3668	CD34+ hematopoietic stem/progenitor cell from cord blood	CD34+_hematopoietic_stem_progenitor_cell_from_cord_blood		Homo sapiens				umbilical cord blood	UBERON:0000178	CL:0000037		NULL
4305	CD34+ HSPC derived erythroid precursors	CD34+_HSPC_derived_erythroid_precursors		Homo sapiens				stem cell	CL:0000034	CL:0000038		NULL
4638	SK-N-FI (Neuroblastoma)	SK-N-FI__Neuroblastoma_	CVCL_1702	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4639	SKNMM (metastatic neuroblastoma)	SKNMM__metastatic_neuroblastoma_	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4640	CHLA-90 (neuroblastoma)	CHLA-90__neuroblastoma_	CVCL_6610	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4643	HEC-1-A (Endometrial adenocarcinoma)	HEC-1-A__Endometrial_adenocarcinoma_	CVCL_0293	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4644	chondrosarcoma	chondrosarcoma	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	BTO:0000250	NULL
4645	MDA-MB-435 (amelanotic melanoma)	MDA-MB-435__amelanotic_melanoma_	CVCL_0417	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4646	mobilised peripheral blood CD34+ erythrocyte precursors cells	mobilised_peripheral_blood_CD34+_erythrocyte_precursors_cells	NULL	Homo sapiens	CL:0000764	NULL	NULL	blood	UBERON:0000178	NULL	NULL	NULL
4653	EBV (Epstein Barr Virus)-transformed B lymphocyte cells	EBV__Epstein_Barr_Virus_-transformed_B_lymphocyte_cells	NULL	Homo sapiens	CL:0000236	NULL	NULL	blood	UBERON:0000178	NULL	NULL	NULL
4654	SNU-16 (Gastric adenocarcinoma)	SNU-16__Gastric_adenocarcinoma_	CVCL_0076	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4655	OCUM-1 (Signet ring cell gastric adenocarcinoma)	OCUM-1__Signet_ring_cell_gastric_adenocarcinoma_	CVCL_3084	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4656	IM95 (Gastric adenocarcinoma)	IM95__Gastric_adenocarcinoma_	CVCL_2961	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4657	ISt-1 (Gastric carcinoma)	ISt-1__Gastric_carcinoma_	CVCL_F645	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4658	NUGC4 (Signet ring cell gastric adenocarcinoma)	NUGC4__Signet_ring_cell_gastric_adenocarcinoma_	CVCL_3082	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4659	HFE-145 (Normal gastric epithelial cells)	HFE-145__Normal_gastric_epithelial_cells_	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4139	activated primary CD4+ T cells from blood	activated_primary_CD4+_T_cells_from_blood		Homo sapiens				blood	UBERON:0000178	CL:0000896		NULL
4670	IMR90 derived OIS (Oncogene-Induced Senescence) cells	IMR90_derived_OIS__Oncogene-Induced_Senescence__cells	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4671	MCF7-FasR (fulvestrant-resistant Invasive ductal carcinoma)	MCF7-FasR__fulvestrant-resistant_Invasive_ductal_carcinoma_	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4693	ETV2-induced endothelial cells (iECs) from human fibroblasts	ETV2-induced_endothelial_cells__iECs__from_human_fibroblasts	NULL	Homo sapiens	CL:0000115	NULL	NULL	epithelium	UBERON:0000483	NULL	NULL	NULL
4695	AsPC-1 (Pancreatic ductal adenocarcinoma)	AsPC-1__Pancreatic_ductal_adenocarcinoma_	CVCL_0152	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4696	SW1990 (Pancreatic adenocarcinoma)	SW1990__Pancreatic_adenocarcinoma_	CVCL_1723	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4698	SAH (induced pluripotent stem cell line)	SAH__induced_pluripotent_stem_cell_line_	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
1475	HK-2	HK-2		Homo sapiens				cell line	CL:0000010		BTO:0003575	NULL
2922	SMS-CTR (embryonal rhabdomyosarcoma)	SMS-CTR__embryonal_rhabdomyosarcoma_	CVCL_A770	Homo sapiens				cell line	CL:0000010	CVCL_A770		NULL
4704	myometrium	myometrium	NULL	Homo sapiens	NULL	NULL	UBERON:0001296	uterus	UBERON:0000995	NULL	NULL	NULL
4705	leiomyoma	leiomyoma	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	BTO:0002694	NULL
4713	primary B cells from peripheral blood	primary_B_cells_from_peripheral_blood	NULL	Homo sapiens	CL:0000236	EFO:0002660	NULL	blood	UBERON:0000178	NULL	NULL	NULL
4714	breast-derived primary mast cells	breast-derived_primary_mast_cells	NULL	Homo sapiens	CL:0000097	EFO:0002660	NULL	breast	UBERON:0000310	NULL	NULL	NULL
4715	EM-3 (Childhood chronic myelogenous leukemia, BCR-ABL1 positive)	EM-3__Childhood_chronic_myelogenous_leukemia__BCR-ABL1_positive_	CVCL_2033	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4716	brain prefrontal cortex region tissues	brain_prefrontal_cortex_region_tissues	NULL	Homo sapiens	NULL	NULL	UBERON:0000451	brain	UBERON:0000955	NULL	NULL	NULL
4717	NCI-H209 (Small cell lung carcinoma. Derived from metastatic site: Bone marrow)	NCI-H209__Small_cell_lung_carcinoma__Derived_from_metastatic_site__Bone_marrow_	CVCL_1525	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4718	MutuI-LCL (lymphoblastoid cells)	MutuI-LCL__lymphoblastoid_cells_	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
2825	primary human Th1 T cells	primary_human_Th1_T_cells		Homo sapiens	CL:0000545			immune system	UBERON:0002405	CL:0000545	BTO:0001678	NULL
4725	proliferating fibroblasts	proliferating_fibroblasts	NULL	Homo sapiens	CL:0000057	NULL	NULL	other		NULL	NULL	NULL
4727	GBM39 (Human brain tumor)	GBM39__Human_brain_tumor_	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4730	SK-UT-1 (Uterine corpus leiomyosarcoma)	SK-UT-1__Uterine_corpus_leiomyosarcoma_	CVCL_0533	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4664	WA01 (H1 hESC) -derived neural progenitor cells	WA01__H1_hESC__-derived_neural_progenitor_cells	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	BTO:0002881	NULL
3548	glioblastoma stem cells	glioblastoma_stem_cells		Homo sapiens				cancer	EFO:0000311	CL:0000034		NULL
4752	primary monocytes	primary_monocytes	NULL	Homo sapiens	CL:0000576	EFO:0002660	NULL	immune system	UBERON:0002405	NULL	NULL	NULL
4753	JR-1 (Embryonal rhabdomyosarcoma. Derived from metastatic site: Lung)	JR-1__Embryonal_rhabdomyosarcoma__Derived_from_metastatic_site__Lung_	CVCL_J063	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4754	CTR (Rhabdomyosarcoma)	CTR__Rhabdomyosarcoma_	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
